13444.337132526838,6978.945648805207,5600.044491020866,18330.608216983368,11591.96737220646,2149.3403680268166,18405.320848622472,11166.996326113222,6779.362939947992,583.1873681400508,10193.177945341302,6010.900937111109,14803.035423475956,10669.749549114189,7379.158828104491,19150.79299597027,2742.69284346634,9239.43015019773,2907.7210149968873,7797.756303686705,13745.295344575887,6498.029201560268,6419.337543663071,11507.70589256091,5397.111337279386,9657.808497745693,1296.6854539738652,14908.232106052194,9064.225413300685,12189.68366322056,16243.536304145335,15704.502226446306,11648.61146229755,11159.143898245657,11124.483653655663,13449.420082253764,10172.00666756754,5588.910005837067,2611.025402122424,17282.2171683222
11387.56361216667,1725.3621156090446,12510.968265297874,4413.6405088480615,8023.579375844001,15258.57817111668,3081.782978031573,7223.093787995844,4810.933538016537,6771.116484589744,11867.378980752523,6429.277091886626,6021.059998676634,17198.132909615837,12421.427471143703,1736.8443264283703,3133.6198595429923,8525.534767413217,22039.745750439153,12837.271435428263,12456.00971991864,5971.8568975172875,1581.7366891481722,13614.986932211132,2931.336596831426,13692.722321339294,6937.687314426352,11457.303875533193,15811.313458633143,14450.056109940726,9384.568672397147,14028.570519760993,10345.638636648135,5017.433520774381,15171.458818542971,16385.56092589599,7148.549770169136,12118.850029232772,9808.917442647384,7915.1461397899975
340.5816576024141,7717.781472581883,16218.054458636536,15923.4248169409,2003.1566431329695,3575.7887928128184,2219.4473933797317,7210.013326106841,14743.73672355937,3922.1131640991293,2354.8526897034358,15949.961554772606,11470.29194720049,19004.04931796512,6718.662983252792,2139.1716877581866,5770.485731947972,19799.287922107487,11559.352401761462,8951.239699539112,14545.490516201264,12110.882396286393,11219.762254975652,968.5076679938209,17230.1035658193,6574.488163230462,10824.112248005431,16905.821180601615,14269.312072848934,5664.951976965064,14259.85502431206,15929.769374838626,16667.17185586515,6101.978076221534,3252.545797472271,7792.531889838607,13089.185840933993,10017.804718847374,7608.892496918457,19022.033680447625
8418.929323030954,7089.318490927788,9301.844406785478,10684.198767752812,6924.813351677642,12902.487299807855,11516.043586352846,12899.994339821407,16505.839718394178,7487.600630176325,1943.5104915304255,5104.059888580027,10430.054558359036,12500.457413408312,6603.744769262786,11665.862746335471,4112.979990929607,4749.000443313156,7211.506661455268,13941.596853911531,16927.726743724634,13456.89878407081,12396.916934573917,16599.831848269834,6120.127364302052,10027.771618637478,10406.680055325503,17818.787037418446,9223.472422419112,9662.058925764735,1263.4145527767023,5070.8522611470535,5741.811001112425,7559.93064072089,5178.5072479899045,15538.322801730747,3478.090131166207,6596.872245952691,5763.161225253285,9237.859331493364
2712.607745333511,13172.075918299386,10368.653555499719,12748.070811978827,12073.961499271354,18289.71011086719,20163.224197600022,13550.942814487329,7122.411772584716,4156.227825118415,1352.9231842943718,14397.953298702458,10377.37983733737,15933.194174078086,13877.437800914833,6982.02431257423,7868.785902942509,16042.656358371365,19845.421596656477,11768.941506165382,7671.623727856957,9772.198274490875,13722.3576807989,5216.3566254246325,1223.4169588026273,10605.715466046018,20631.33816007338,6021.277798970968,10372.536197246653,17332.111973493378,10397.431355395242,10456.12783183149,1332.203705898781,5066.338646992524,12418.635445992533,7609.492176737888,13236.371634744135,14461.35008662576,10892.03033275262,9017.273888047128
5363.698497553435,4125.120534015003,15028.47885083325,8023.126241993534,9156.793217181668,13085.544662116357,7259.2007447789865,14476.00396930283,14480.938646689487,7065.895529133781,9158.131404336322,6325.106612751044,13821.360408049966,7528.882972327403,9934.769177327216,13407.2195429848,5460.676749367132,2649.004587795101,9214.385962910548,2302.023274518605,8571.29969141009,2893.6498993232062,12474.711202965522,12864.066742983836,24370.62030025279,15239.822763828419,14966.42181761929,8915.54143149998,2974.9415360986577,7048.876191183066,8052.258658599478,8600.523715358831,13608.981835282044,10033.631277037304,6502.402170523006,1965.8611455901555,4813.874686291196,4288.513449181444,9189.787972598024,624.7693704996224
10445.33691029509,12026.051255451628,12133.2089364436,4473.2732192438525,15186.391756455308,2067.559419623455,17011.3689482387,2437.5198947133345,13105.466323939676,10497.381442424125,1016.8986717251021,11248.66918678647,5225.4812255149845,10295.679951560165,7815.411958682869,16158.975862346546,11724.198908088743,14395.360435763727,9186.672067154494,5034.787421063241,4131.318853708569,22999.918731941216,3875.50889018417,8824.1348112694,15281.207463508174,10258.654798599611,7446.673524268974,10999.91694773888,3223.0752101108556,1888.1831222943244,18797.200705365325,14219.546102745997,9915.507291318743,9413.64623029732,10221.228342787786,11315.145906841966,3003.045430469698,11356.515382566224,17879.47767059931,9615.556585906477
9883.531378552389,15174.266614461929,13119.762883692149,11094.807381334627,7286.385856655104,7311.841115689225,11192.244647769392,20900.16896339898,3066.589871906802,5529.520763913292,10766.494777260736,5001.968408630943,5501.5519467460435,7339.380593127431,2925.185062772842,14277.471072414315,6492.760872298895,14629.438172406306,1475.1999942568862,13495.141352510525,17648.355154285477,4804.133400004081,16395.014567258913,5434.801899305065,13007.66364484791,11894.178430960648,12431.978827319348,14705.14292915718,11045.931759880285,6319.907154622464,12767.525205174814,3228.799196270244,12845.47266705059,5802.002798992838,3318.7315174241944,9717.023708935603,12414.281968781424,8477.483600862513,2736.3259303273016,13163.977313472107
15381.57713278229,20307.243621448142,10016.974178034625,7780.7475383477195,8027.390019112727,12268.803224097419,9479.16825128739,7004.704751662323,10411.476364325794,13574.274413835736,18877.67566393882,5162.769080483116,8386.7972610362,14487.539358990174,2132.223988101923,18704.002650546332,10401.964728276715,10134.10039790731,22991.16587235142,11796.206823972872,1360.4587789634525,10154.33053247744,15026.357467417096,20408.052024442306,11387.77034080955,5661.575995850897,7528.3023610704795,14456.161393903087,5278.12932575716,10062.020996101724,11060.805322090248,8112.085552178571,12240.318134523597,7797.91550842711,10084.61372634364,3371.517205424321,3802.4779650265396,2946.6479410886222,11898.295818928662,13135.256519145494
7307.033421348891,7386.941644574554,9147.011217222398,16946.752903473156,8362.290895592294,4364.058547977621,7940.55755225712,10284.835557515491,8837.794383031982,15115.45877566834,11432.007687790416,16398.394868137657,11412.857433513322,15882.692216625075,10992.58168443502,10842.094854250523,1153.2665909037407,4061.29151833543,8908.967451435703,2324.350738731737,8570.29647188174,10576.25889338249,6291.739207387163,15785.442476290336,7696.62070446159,6770.725679670833,8353.85348801607,5772.90927876639,12821.40667632723,6287.1282016295445,15032.862273611441,9135.647296335716,10826.017049673472,9259.439985103985,5728.961289296315,3460.239580001518,3672.6493249289124,5004.147869346013,8055.783249267338,13458.397472357039
